timestamp,agv_id,battery_voltage_v,battery_current_a,battery_temp_c,battery_soh,battery_charge_cycles,nav_position_x_m,nav_position_y_m,nav_heading_error_deg,nav_localization_conf,nav_path_deviation_m,drive_motor_current_a,drive_speed_ms,drive_vib_rms_g,drive_encoder_count,mech_bearing_vib_g,mech_bearing_temp_c,mech_brake_resp_ms,mech_wheel_diam_mm,safety_estop_resp_ms,safety_lidar_return_rate,safety_camera_fps,safety_bumper_sens_n
2026-08-13 06:01:40,AGV-004,25.508,2.613,22.79,0.897,146,25.0,5.1,-0.259,0.9604,0.0164,10.586,1.109,0.1232,2129,0.5,43.45,118.9,200.63,29.3,0.9769,30.6,5.32
2026-08-13 06:01:45,AGV-004,24.073,4.011,22.98,0.897,146,23.744,5.12,-0.957,0.965,0.0215,15.822,1.106,0.1934,2221,0.12096,47.62,87.1,199.639,33.5,0.9675,29.9,4.69
2026-08-13 06:01:50,AGV-004,24.892,5.089,19.76,0.897,146,22.493,5.178,-1.069,0.9862,0.0109,11.605,1.302,0.1449,2339,0.5,42.85,94.4,201.12,30.2,0.9825,30.1,4.84
2026-08-13 06:01:55,AGV-004,23.276,2.137,23.45,0.897,146,21.252,5.275,0.057,0.9495,0.0113,10.476,1.176,0.1568,2448,0.23786,48.16,95.8,200.088,28.5,0.96,29.2,5.0
2026-08-13 06:02:00,AGV-004,26.114,5.342,27.71,0.897,146,20.026,5.411,-0.596,0.9531,0.0121,11.72,1.263,0.1258,2543,0.5,49.1,118.0,200.21,30.6,0.9816,29.0,4.79
2026-08-13 06:02:05,AGV-004,24.055,4.906,21.41,0.897,146,18.82,5.585,0.821,0.9495,0.028,10.574,1.277,0.1103,2659,0.0,45.86,99.5,199.373,31.1,0.9789,29.1,4.93
2026-08-13 06:02:10,AGV-004,25.771,3.246,26.0,0.897,146,17.638,5.795,0.579,0.9564,0.0177,10.223,1.232,0.1416,2769,0.5,48.69,108.6,200.558,26.6,0.9521,30.0,5.09
2026-08-13 06:02:15,AGV-004,23.591,2.207,15.0,0.897,146,16.484,6.042,-0.136,0.958,0.0095,13.516,1.28,0.1891,2870,0.28027,40.92,102.4,199.777,30.3,0.9648,29.8,4.96
2026-08-13 06:02:20,AGV-004,23.526,3.227,21.54,0.897,146,15.365,6.325,-0.164,0.9684,0.0216,12.77,1.201,0.1289,2982,0.0,43.33,90.4,199.627,31.1,0.9802,30.3,5.0
2026-08-13 06:02:25,AGV-004,26.063,2.506,18.63,0.897,146,14.283,6.641,0.743,0.9684,0.0208,12.774,1.336,0.1984,3099,0.25614,45.57,85.1,199.841,28.5,0.9864,29.9,4.72
2026-08-13 06:02:30,AGV-004,23.685,1.684,26.89,0.897,146,13.244,6.991,0.857,0.9604,0.0257,13.915,1.282,0.1328,3201,0.5,45.67,95.1,200.691,27.7,0.9772,30.5,5.15
2026-08-13 06:02:35,AGV-004,22.539,3.672,25.95,0.897,146,12.252,7.372,-0.466,0.9802,0.0152,12.73,1.296,0.118,3285,0.0,49.29,118.5,200.233,28.4,0.966,30.4,5.13
2026-08-13 06:02:40,AGV-004,23.182,1.338,20.93,0.897,146,11.309,7.783,-0.531,0.9505,0.0192,10.399,1.106,0.1576,3382,0.0,42.0,102.1,199.555,27.1,0.9603,29.8,4.77
2026-08-13 06:02:45,AGV-004,25.489,2.365,24.4,0.897,146,10.421,8.223,-0.151,0.9378,0.0242,13.063,1.226,0.1704,3471,0.486,43.39,108.4,199.735,32.6,0.9757,29.5,4.61
2026-08-13 06:02:50,AGV-004,25.372,2.385,26.8,0.897,146,9.59,8.69,0.216,0.941,0.0099,10.31,1.016,0.1556,3578,0.0,44.75,88.7,200.705,27.0,0.9657,29.0,5.37
2026-08-13 06:02:55,AGV-004,23.519,0.825,27.21,0.897,146,8.82,9.181,-0.257,0.9479,0.0289,11.283,1.34,0.1545,3661,0.5,43.44,97.4,199.882,30.6,0.9662,30.7,5.52
2026-08-13 06:03:00,AGV-004,23.678,3.861,22.58,0.897,146,8.113,9.695,0.226,0.9283,0.0202,11.931,1.138,0.1981,3759,0.5,41.87,106.2,200.28,28.9,0.9678,29.5,5.07
2026-08-13 06:03:05,AGV-004,25.266,2.531,17.85,0.897,146,7.474,10.231,0.975,0.9377,0.009,11.779,1.152,0.1528,3856,0.5,43.57,91.3,200.403,27.9,0.9788,29.3,4.89
2026-08-13 06:03:10,AGV-004,26.048,4.821,21.29,0.897,146,6.903,10.785,-0.703,0.9272,0.0089,9.313,1.063,0.1359,3951,0.31529,44.26,99.5,198.291,34.1,0.9881,30.1,5.31
2026-08-13 06:03:15,AGV-004,24.363,2.506,25.66,0.897,146,6.404,11.356,-0.223,0.9569,0.019,10.549,1.196,0.116,4056,0.5,49.34,93.0,200.632,29.6,0.9803,29.3,5.14
2026-08-13 06:03:20,AGV-004,25.121,2.263,29.15,0.897,146,5.979,11.941,-0.693,0.9571,0.0145,11.966,1.173,0.1882,4157,0.5,41.94,106.6,199.574,28.0,0.9701,30.1,4.94
2026-08-13 06:03:25,AGV-004,25.51,1.516,23.5,0.897,146,5.628,12.538,-0.418,0.9146,0.0275,11.084,1.382,0.1372,4245,0.09815,47.45,103.2,199.82,27.7,0.961,29.8,5.29
2026-08-13 06:03:30,AGV-004,27.067,2.932,22.05,0.897,146,5.354,13.145,-0.147,0.9369,0.0171,13.689,1.286,0.1402,4357,0.5,48.82,105.5,200.77,31.0,0.9767,30.5,4.76
2026-08-13 06:03:35,AGV-004,23.041,2.94,29.94,0.897,146,5.158,13.759,-0.364,0.9865,0.023,13.946,1.149,0.1816,4454,0.0,43.46,107.0,200.723,32.5,0.9867,30.4,4.79
2026-08-13 06:03:40,AGV-004,23.633,3.986,24.71,0.897,146,5.039,14.378,0.26,0.9626,0.0115,10.319,1.033,0.2116,4540,0.23792,45.78,98.2,200.246,33.8,0.98,30.6,5.11
2026-08-13 06:03:45,AGV-004,23.831,2.974,20.42,0.897,146,5.0,15.0,0.075,0.9591,0.0198,12.09,0.972,0.1575,4647,0.0,46.73,108.0,200.364,29.5,0.9721,30.1,5.03
2026-08-13 06:03:50,AGV-004,25.454,6.014,23.33,0.897,146,5.039,15.622,0.15,0.9367,0.0332,14.374,1.097,0.1459,4742,0.38073,46.23,95.3,200.489,29.3,0.9651,29.6,5.19
2026-08-13 06:03:55,AGV-004,24.14,3.557,26.27,0.897,146,5.158,16.241,-0.153,0.9557,0.0185,11.799,1.067,0.1498,4847,0.19734,45.25,105.0,200.715,30.4,0.9735,29.5,5.36
2026-08-13 06:04:00,AGV-004,24.827,1.393,23.46,0.897,146,5.354,16.855,-0.107,0.9497,0.0145,11.39,1.235,0.1363,4957,0.13168,42.96,84.2,200.779,30.5,0.9815,29.7,4.53
2026-08-13 06:04:05,AGV-004,24.595,1.266,25.73,0.897,146,5.628,17.462,-0.175,0.9341,0.0114,13.29,1.186,0.1393,5062,0.25099,46.99,94.0,200.054,27.7,0.9723,31.0,5.01
2026-08-13 06:04:10,AGV-004,24.449,3.675,19.43,0.897,146,5.979,18.059,-0.124,0.9401,0.0198,11.589,1.202,0.1395,5179,0.07865,43.88,118.5,199.631,34.4,0.969,29.9,5.57
2026-08-13 06:04:15,AGV-004,24.578,1.346,19.88,0.897,146,6.404,18.644,0.21,0.9406,0.0341,13.906,1.105,0.1773,5283,0.33732,45.09,104.9,199.872,30.1,0.9631,30.1,4.82
2026-08-13 06:04:20,AGV-004,25.7,3.765,21.72,0.897,146,6.903,19.215,-0.962,0.9202,0.0064,11.108,1.215,0.1474,5378,0.5,45.53,104.9,200.064,31.6,0.9959,30.8,4.79
2026-08-13 06:04:25,AGV-004,23.266,4.217,22.9,0.897,146,7.474,19.769,0.144,0.9235,0.0195,11.288,1.058,0.1908,5497,0.0,47.57,93.4,199.973,31.3,0.9611,30.1,4.33
2026-08-13 06:04:30,AGV-004,24.266,4.253,24.52,0.897,146,8.113,20.305,-0.434,0.946,0.0029,13.185,1.191,0.1465,5597,0.5,50.78,91.2,199.494,31.2,0.9602,29.6,5.03
2026-08-13 06:04:35,AGV-004,22.968,1.569,25.32,0.897,146,8.82,20.819,-0.169,0.933,0.0159,12.151,1.283,0.139,5705,0.40959,42.79,97.9,200.218,27.0,0.9716,30.4,5.17
2026-08-13 06:04:40,AGV-004,24.723,4.255,30.12,0.897,146,9.59,21.31,-0.781,0.944,0.0226,12.163,1.163,0.1883,5798,0.47575,45.16,99.5,199.216,30.0,0.968,29.8,5.17
2026-08-13 06:04:45,AGV-004,24.209,3.357,21.71,0.897,146,10.421,21.777,-0.179,0.9179,0.0042,9.136,1.244,0.1506,5914,0.30718,40.55,115.3,200.043,36.8,0.9802,30.1,4.69
2026-08-13 06:04:50,AGV-004,25.748,1.961,22.82,0.897,146,11.309,22.217,0.139,0.966,0.0156,11.47,1.002,0.1462,6031,0.02125,49.44,108.2,200.075,34.8,0.9806,30.3,5.0
2026-08-13 06:04:55,AGV-004,24.441,2.634,21.78,0.897,146,12.252,22.628,0.229,0.9916,0.0229,13.296,0.994,0.151,6149,0.5,45.13,100.9,200.058,30.5,0.9579,29.8,5.07
2026-08-13 06:05:00,AGV-004,23.907,3.58,26.48,0.897,146,13.244,23.009,-0.593,0.9705,0.0213,10.824,1.233,0.194,6244,0.5,44.1,100.5,200.426,28.9,0.9624,30.1,5.02
2026-08-13 06:05:05,AGV-004,24.147,1.864,26.62,0.897,146,14.283,23.359,0.204,0.9726,0.0234,13.051,1.305,0.1592,6358,0.0,45.16,106.1,200.359,23.3,0.9612,30.8,4.67
2026-08-13 06:05:10,AGV-004,26.544,3.326,22.47,0.897,146,15.365,23.675,0.57,0.9625,0.0103,12.402,1.176,0.1875,6464,0.0,45.31,89.4,201.111,28.5,0.9778,29.7,5.02
2026-08-13 06:05:15,AGV-004,22.537,5.042,29.07,0.897,146,16.484,23.958,-0.247,0.9553,0.0229,11.7,1.415,0.143,6547,0.35549,42.8,84.6,199.741,29.8,0.9743,30.7,4.76
2026-08-13 06:05:20,AGV-004,23.683,4.319,21.79,0.897,146,17.638,24.205,0.0,0.9517,0.014,14.037,1.056,0.1827,6663,0.5,48.56,105.9,200.14,29.0,0.9663,29.7,4.44
2026-08-13 06:05:25,AGV-004,24.491,2.996,26.35,0.897,146,18.82,24.415,-1.034,0.9317,0.0271,11.49,1.132,0.1571,6764,0.5,46.93,100.6,200.108,29.3,0.9722,30.9,5.2
2026-08-13 06:05:30,AGV-004,23.673,3.224,27.46,0.897,146,20.026,24.589,-0.449,0.9638,0.0,11.595,1.214,0.1765,6865,0.5,47.35,89.5,200.084,31.9,0.9587,29.6,5.04
2026-08-13 06:05:35,AGV-004,25.044,2.066,20.07,0.897,146,21.252,24.725,0.135,0.9626,0.0171,11.683,1.246,0.179,6960,0.47461,42.96,83.2,199.368,27.0,0.9626,29.8,5.18
2026-08-13 06:05:40,AGV-004,24.378,2.108,25.16,0.897,146,22.493,24.822,0.478,0.9407,0.021,12.121,1.142,0.1218,7074,0.21037,42.8,107.2,199.408,30.8,0.957,30.8,4.84
2026-08-13 06:05:45,AGV-004,24.758,0.567,16.5,0.897,146,23.744,24.88,-0.3,0.9605,0.0335,13.15,1.094,0.1522,7157,0.31907,44.66,95.8,200.003,29.7,0.9715,30.8,5.19
2026-08-13 06:05:50,AGV-004,24.59,3.25,25.81,0.897,146,25.0,24.9,1.335,0.9361,0.0209,9.791,1.262,0.1787,7252,0.0,47.4,103.2,199.212,27.4,0.9714,30.4,5.31
2026-08-13 06:05:55,AGV-004,24.322,3.897,20.75,0.897,146,26.256,24.88,0.157,0.9374,0.0219,13.302,1.213,0.1835,7354,0.03572,46.51,97.9,199.833,35.0,0.9602,29.5,5.53
2026-08-13 06:06:00,AGV-004,22.876,2.767,25.13,0.897,146,27.507,24.822,-0.637,0.9655,0.0238,12.102,1.166,0.1876,7441,0.2978,42.67,99.7,199.676,32.2,0.9742,30.0,5.24
2026-08-13 06:06:05,AGV-004,24.661,1.557,25.63,0.897,146,28.748,24.725,0.644,0.9586,0.0325,12.831,1.25,0.1531,7529,0.20894,47.0,95.3,199.851,27.6,0.9806,30.0,5.12
2026-08-13 06:06:10,AGV-004,22.301,2.972,26.58,0.897,146,29.974,24.589,-0.626,0.9454,0.0162,15.588,1.186,0.1962,7633,0.35828,42.08,99.4,200.566,31.6,0.9597,29.6,4.59
2026-08-13 06:06:15,AGV-004,23.629,4.886,25.98,0.897,146,31.18,24.415,0.164,0.943,0.006,11.233,1.186,0.1303,7736,0.0,43.02,104.6,199.461,25.8,0.9667,30.3,4.97
2026-08-13 06:06:20,AGV-004,25.042,4.22,23.79,0.897,146,32.362,24.205,-0.465,0.9535,0.0041,10.163,1.182,0.1052,7848,0.0,45.47,97.8,200.435,28.0,0.9751,29.6,4.57
2026-08-13 06:06:25,AGV-004,25.895,2.829,22.65,0.897,146,33.516,23.958,-0.679,0.9133,0.0266,12.291,1.118,0.1417,7960,0.5,41.49,97.3,199.714,34.0,0.9699,29.4,4.75
2026-08-13 06:06:30,AGV-004,27.306,5.944,23.45,0.897,146,34.635,23.675,0.481,0.9348,0.0222,12.528,1.108,0.1859,8040,0.0,42.11,104.9,199.777,31.1,0.9563,29.2,5.59
2026-08-13 06:06:35,AGV-004,23.926,6.921,20.72,0.897,146,35.717,23.359,-0.13,0.9247,0.0174,13.307,1.147,0.1174,8135,0.03841,49.66,105.4,200.233,30.8,0.9656,30.9,4.69
2026-08-13 06:06:40,AGV-004,23.394,2.153,23.09,0.897,146,36.756,23.009,0.863,0.9502,0.0141,11.192,1.203,0.1059,8248,0.35954,49.1,90.9,199.863,33.0,0.9653,29.7,4.3
2026-08-13 06:06:45,AGV-004,25.082,2.504,22.88,0.897,146,37.748,22.628,-0.509,0.9718,0.0218,10.755,1.013,0.0984,8365,0.0,51.87,99.8,199.554,31.8,0.9683,29.8,5.24
2026-08-13 06:06:50,AGV-004,26.722,3.913,21.58,0.897,146,38.691,22.217,-0.78,0.9595,0.0221,9.701,1.294,0.1721,8448,0.5,46.35,95.8,199.815,29.2,0.9687,29.5,4.8
2026-08-13 06:06:55,AGV-004,26.312,1.504,19.08,0.897,146,39.579,21.777,-0.24,0.9398,0.0248,9.949,1.202,0.1066,8558,0.0,46.93,100.1,199.112,32.8,0.9857,30.7,5.23
2026-08-13 06:07:00,AGV-004,23.188,4.147,20.29,0.897,146,40.41,21.31,1.445,0.9359,0.0089,11.376,1.093,0.1665,8647,0.3206,44.54,111.5,200.191,24.9,0.9679,29.3,4.65
2026-08-13 06:07:05,AGV-004,24.276,3.025,15.38,0.897,146,41.18,20.819,0.417,0.9349,0.0024,11.825,1.362,0.1402,8759,0.00827,43.95,102.9,198.449,28.0,0.9528,29.4,4.87
2026-08-13 06:07:10,AGV-004,25.482,3.431,22.84,0.897,146,41.887,20.305,0.277,0.99,0.0109,15.098,1.204,0.1269,8856,0.385,47.62,117.3,200.444,29.7,0.9709,29.8,5.36
2026-08-13 06:07:15,AGV-004,25.566,2.01,24.59,0.897,146,42.526,19.769,0.293,0.9514,0.0065,9.461,1.066,0.12,8940,0.11283,49.09,101.8,200.308,31.6,0.9875,30.0,4.6
2026-08-13 06:07:20,AGV-004,25.167,1.692,16.61,0.897,146,43.097,19.215,-0.242,0.954,0.006,12.503,1.357,0.1562,9028,0.31012,47.36,98.7,200.801,29.0,0.9683,30.3,4.95
2026-08-13 06:07:25,AGV-004,23.901,0.0,24.27,0.897,146,43.596,18.644,1.365,0.9078,0.0357,10.911,1.335,0.1274,9145,0.5,42.48,99.8,201.091,24.6,0.9656,29.7,5.09
2026-08-13 06:07:30,AGV-004,25.156,5.1,23.32,0.897,146,44.021,18.059,0.229,0.9264,0.0,12.334,1.109,0.1499,9255,0.03372,46.17,101.1,200.468,24.2,0.9669,30.8,4.78
2026-08-13 06:07:35,AGV-004,25.578,4.285,20.56,0.897,146,44.372,17.462,0.182,0.9491,0.0247,11.17,1.168,0.162,9336,0.03026,42.69,102.6,199.686,29.8,0.9758,29.7,5.07
2026-08-13 06:07:40,AGV-004,23.313,3.883,22.51,0.897,146,44.646,16.855,0.492,0.94,0.0291,13.553,1.154,0.1684,9453,0.18843,44.03,92.1,201.086,28.6,0.9669,29.5,5.0
2026-08-13 06:07:45,AGV-004,26.066,3.396,26.4,0.897,146,44.842,16.241,-0.637,0.9527,0.0299,13.544,1.011,0.178,9566,0.5,49.91,98.1,199.403,27.3,0.9548,29.4,5.16
2026-08-13 06:07:50,AGV-004,25.654,0.0,21.09,0.897,146,44.961,15.622,-0.44,0.9524,0.0228,11.83,1.232,0.1549,9667,0.2826,41.4,94.2,199.049,26.8,0.9633,29.6,5.55
2026-08-13 06:07:55,AGV-004,23.544,1.746,23.85,0.897,146,45.0,15.0,-0.123,0.962,0.0332,14.159,1.285,0.1185,9748,0.5,51.51,108.2,200.926,30.4,0.9694,29.4,5.8
2026-08-13 06:08:00,AGV-004,25.572,2.489,24.55,0.897,146,44.961,14.378,0.496,0.9126,0.0378,13.14,1.266,0.164,9845,0.2463,46.65,84.6,200.301,33.9,0.9754,30.4,5.14
2026-08-13 06:08:05,AGV-004,25.436,1.251,21.49,0.897,146,44.842,13.759,-0.649,0.9279,0.017,14.089,1.203,0.1697,9931,0.5,43.6,101.3,199.062,30.4,0.9642,29.5,4.97
2026-08-13 06:08:10,AGV-004,25.483,0.333,26.29,0.897,146,44.646,13.145,-0.034,0.948,0.0245,11.935,1.294,0.1446,10025,0.4896,45.2,87.9,199.322,33.9,0.967,29.9,5.13
2026-08-13 06:08:15,AGV-004,26.365,1.407,24.7,0.897,146,44.372,12.538,-0.104,0.9371,0.0328,13.428,1.086,0.1414,10117,0.5,42.95,103.5,200.276,28.9,0.9704,29.5,4.93
2026-08-13 06:08:20,AGV-004,24.434,2.947,22.98,0.897,146,44.021,11.941,-0.787,0.9438,0.0114,10.848,1.382,0.2243,10225,0.0,43.36,96.8,199.565,31.3,0.9622,29.4,4.52
2026-08-13 06:08:25,AGV-004,24.85,2.947,29.85,0.897,146,43.596,11.356,-0.254,0.9522,0.0176,10.696,1.123,0.1112,10334,0.0,45.22,85.5,199.637,34.1,0.9691,30.6,4.99
2026-08-13 06:08:30,AGV-004,21.236,4.234,26.3,0.897,146,43.097,10.785,0.271,0.9351,0.0137,15.27,1.134,0.1648,10420,0.5,44.01,107.5,200.983,29.5,0.9747,30.8,5.32
2026-08-13 06:08:35,AGV-004,25.805,5.968,19.22,0.897,146,42.526,10.231,-0.742,0.9538,0.0246,10.371,1.142,0.1814,10535,0.5,42.2,79.9,201.074,30.1,0.9581,30.6,4.56
2026-08-13 06:08:40,AGV-004,25.688,3.902,22.62,0.897,146,41.887,9.695,0.706,0.9609,0.001,11.346,1.135,0.1398,10641,0.5,44.34,99.7,200.073,28.9,0.9731,29.3,4.7
2026-08-13 06:08:45,AGV-004,26.097,2.61,30.12,0.897,146,41.18,9.181,0.234,0.9513,0.0344,9.153,1.181,0.1449,10747,0.0,41.06,105.5,199.925,31.8,0.9591,29.3,4.83
2026-08-13 06:08:50,AGV-004,23.307,5.574,21.07,0.897,146,40.41,8.69,0.173,0.9644,0.0253,10.731,1.177,0.138,10858,0.5,41.18,111.0,200.451,32.7,0.9593,31.0,5.11
2026-08-13 06:08:55,AGV-004,25.618,0.5,23.82,0.897,146,39.579,8.223,0.004,0.9065,0.0259,10.509,1.213,0.15,10967,0.0,41.15,87.1,199.719,31.1,0.9634,29.9,5.71
2026-08-13 06:09:00,AGV-004,25.687,0.0,26.88,0.897,146,38.691,7.783,-0.546,0.9383,0.0,10.995,1.118,0.177,11078,0.01159,50.01,95.9,198.885,29.3,0.9837,29.3,4.76
2026-08-13 06:09:05,AGV-004,23.655,1.543,25.36,0.897,146,37.748,7.372,-0.325,0.9678,0.0096,12.45,1.217,0.1441,11169,0.11084,46.22,108.7,198.619,25.5,0.9528,30.5,5.03
2026-08-13 06:09:10,AGV-004,25.732,4.091,25.74,0.897,146,36.756,6.991,0.181,0.9327,0.0349,12.812,1.091,0.2433,11276,0.47917,46.79,109.2,199.963,29.9,0.9654,30.0,5.0
2026-08-13 06:09:15,AGV-004,25.01,3.126,25.58,0.897,146,35.717,6.641,-0.326,0.93,0.0182,10.49,1.273,0.1364,11395,0.04348,45.03,110.2,200.441,29.4,0.9697,30.3,4.91
2026-08-13 06:09:20,AGV-004,22.381,1.181,23.71,0.897,146,34.635,6.325,0.094,0.9475,0.0028,10.816,1.272,0.1913,11505,0.33398,46.52,120.5,200.008,30.7,0.9817,28.9,4.99
2026-08-13 06:09:25,AGV-004,25.158,1.782,21.57,0.897,146,33.516,6.042,-0.449,0.9497,0.0222,13.625,1.199,0.1663,11601,0.5,48.53,95.9,200.405,30.4,0.9895,29.8,4.86
2026-08-13 06:09:30,AGV-004,23.513,1.011,24.79,0.897,146,32.362,5.795,0.226,0.9393,0.0268,14.558,1.135,0.1533,11706,0.5,46.22,103.0,200.455,34.7,0.9658,30.5,5.82
2026-08-13 06:09:35,AGV-004,22.408,1.011,22.59,0.897,146,31.18,5.585,0.263,0.9869,0.0253,13.884,1.231,0.1941,11822,0.5,49.92,97.2,200.693,27.9,0.9754,29.7,5.22
2026-08-13 06:09:40,AGV-004,24.893,5.2,22.38,0.897,146,29.974,5.411,-0.814,0.9557,0.0185,9.531,1.111,0.102,11928,0.5,44.89,84.2,200.093,25.3,0.9691,30.6,4.86
2026-08-13 06:09:45,AGV-004,24.367,2.658,27.53,0.897,146,28.748,5.275,0.034,0.9319,0.0314,13.784,1.203,0.1628,12039,0.26099,46.8,99.3,200.138,26.6,0.969,29.3,5.36
2026-08-13 06:09:50,AGV-004,26.155,5.528,22.65,0.897,146,27.507,5.178,-0.761,0.9212,0.013,14.781,1.185,0.1285,12154,0.08307,47.11,84.0,199.982,28.1,0.9727,29.9,5.08
2026-08-13 06:09:55,AGV-004,24.668,1.538,28.12,0.897,146,26.256,5.12,-0.931,0.9581,0.0254,9.456,1.463,0.1369,12248,0.5,42.2,95.8,199.871,33.2,0.9541,30.8,5.02
2026-08-13 06:10:00,AGV-004,25.394,3.61,24.32,0.897,146,25.0,5.1,-0.297,0.9315,0.0214,13.624,1.077,0.1355,12341,0.0,45.13,88.3,199.214,26.1,0.9695,29.4,4.95
2026-08-13 06:10:05,AGV-004,25.066,3.214,23.23,0.897,146,23.744,5.12,1.398,0.9931,0.0187,12.338,0.933,0.1211,12434,0.36957,39.48,103.5,200.586,26.5,0.9745,30.1,4.92
2026-08-13 06:10:10,AGV-004,25.689,4.193,18.88,0.897,146,22.493,5.178,0.388,0.9586,0.0162,11.509,1.136,0.1004,12528,0.0,44.61,93.8,199.808,31.2,0.9614,30.3,4.63
2026-08-13 06:10:15,AGV-004,23.368,3.255,29.21,0.897,146,21.252,5.275,0.696,0.9612,0.0166,12.159,1.028,0.1617,12635,0.30278,44.16,85.7,199.779,32.5,0.9746,30.0,4.5
