timestamp,agv_id,battery_voltage_v,battery_current_a,battery_temp_c,battery_soh,battery_charge_cycles,nav_position_x_m,nav_position_y_m,nav_heading_error_deg,nav_localization_conf,nav_path_deviation_m,drive_motor_current_a,drive_speed_ms,drive_vib_rms_g,drive_encoder_count,mech_bearing_vib_g,mech_bearing_temp_c,mech_brake_resp_ms,mech_wheel_diam_mm,safety_estop_resp_ms,safety_lidar_return_rate,safety_camera_fps,safety_bumper_sens_n
2026-08-13 06:03:50,AGV-001,25.507,2.067,24.18,0.9785,103,29.974,5.411,0.276,0.952,0.0027,13.333,1.124,0.1447,4678,0.0,46.14,114.2,199.36,26.7,0.9754,31.1,5.25
2026-08-13 06:03:55,AGV-001,24.719,3.687,21.0,0.9785,103,28.748,5.275,0.198,0.9275,0.025,14.135,1.257,0.1518,4768,0.0,42.17,104.3,200.616,24.7,0.966,29.9,4.7
2026-08-13 06:04:00,AGV-001,25.273,1.44,25.5,0.9785,103,27.507,5.178,-0.784,0.9653,0.0032,13.494,1.126,0.1767,4854,0.32493,42.7,92.7,199.522,28.1,0.9854,30.3,5.23
2026-08-13 06:04:05,AGV-001,24.529,3.529,25.38,0.9785,103,26.256,5.12,-0.362,0.9255,0.0189,10.599,1.082,0.147,4951,0.5,47.78,94.2,200.037,25.6,0.9639,29.8,4.8
2026-08-13 06:04:10,AGV-001,24.799,1.01,24.66,0.9785,103,25.0,5.1,-0.291,0.9732,0.0157,10.645,1.303,0.162,5055,0.5,50.31,111.0,199.571,28.1,0.9805,29.8,5.14
2026-08-13 06:04:15,AGV-001,25.215,2.567,25.11,0.9785,103,23.744,5.12,-0.183,1.0,0.0,11.886,1.03,0.1338,5148,0.0,46.44,109.0,199.727,32.2,0.9878,29.8,4.94
2026-08-13 06:04:20,AGV-001,22.674,3.038,24.42,0.9785,103,22.493,5.178,-0.688,0.9573,0.0239,11.323,1.293,0.1672,5249,0.0,42.31,100.2,200.743,28.9,0.9615,29.2,5.47
2026-08-13 06:04:25,AGV-001,24.058,6.541,28.98,0.9785,103,21.252,5.275,-0.314,0.9617,0.0162,10.293,1.175,0.1613,5339,0.5,46.02,96.5,200.052,31.1,0.9681,29.9,4.87
2026-08-13 06:04:30,AGV-001,23.875,0.807,23.42,0.9785,103,20.026,5.411,-0.364,0.9401,0.0,11.337,1.179,0.176,5447,0.2799,52.28,109.0,199.72,27.8,0.9739,29.8,5.05
2026-08-13 06:04:35,AGV-001,23.67,5.081,22.84,0.9785,103,18.82,5.585,0.386,0.9138,0.0284,11.288,1.241,0.1714,5552,0.5,45.31,92.1,199.427,30.2,0.9614,30.6,5.18
2026-08-13 06:04:40,AGV-001,24.112,3.098,21.67,0.9785,103,17.638,5.795,0.405,0.9379,0.0344,10.992,1.258,0.1677,5670,0.0,49.39,103.1,199.064,35.8,0.9727,29.4,4.74
2026-08-13 06:04:45,AGV-001,26.266,3.49,20.94,0.9785,103,16.484,6.042,-0.073,0.9281,0.0349,11.526,1.117,0.147,5752,0.46579,42.78,118.2,199.374,29.0,0.9678,29.7,4.98
2026-08-13 06:04:50,AGV-001,23.393,3.051,20.38,0.9785,103,15.365,6.325,-0.196,0.9211,0.0236,13.768,1.272,0.1573,5866,0.5,44.87,101.6,200.056,31.2,0.9675,29.6,4.92
2026-08-13 06:04:55,AGV-001,25.625,3.54,21.31,0.9785,103,14.283,6.641,0.07,0.9844,0.0205,12.299,1.211,0.1819,5959,0.13365,46.86,93.8,200.49,25.3,0.9705,30.7,4.85
2026-08-13 06:05:00,AGV-001,22.399,2.643,23.46,0.9785,103,13.244,6.991,-0.408,0.9555,0.0333,15.708,1.074,0.1304,6041,0.14255,46.19,103.3,199.72,34.6,0.9707,29.6,4.87
2026-08-13 06:05:05,AGV-001,24.04,5.054,24.52,0.9785,103,12.252,7.372,-0.573,0.9576,0.0368,12.256,1.183,0.1311,6148,0.33049,42.7,96.2,200.785,28.6,0.9716,30.3,5.33
2026-08-13 06:05:10,AGV-001,24.645,2.188,23.78,0.9785,103,11.309,7.783,-0.47,0.9438,0.0313,11.565,1.338,0.1554,6234,0.5,42.57,88.8,199.641,33.2,0.964,30.5,4.82
2026-08-13 06:05:15,AGV-001,25.16,4.571,21.64,0.9785,103,10.421,8.223,-0.317,0.9465,0.0106,12.006,1.368,0.1625,6321,0.314,47.96,105.6,199.881,29.6,0.9644,29.9,5.17
2026-08-13 06:05:20,AGV-001,25.312,1.907,26.01,0.9785,103,9.59,8.69,-0.582,0.9693,0.022,12.385,1.272,0.1253,6440,0.5,48.57,108.9,199.46,31.8,0.9688,29.3,5.09
2026-08-13 06:05:25,AGV-001,25.412,2.783,25.59,0.9785,103,8.82,9.181,0.081,0.9494,0.0244,12.653,1.081,0.1478,6528,0.12762,49.54,97.5,200.495,32.0,0.9696,29.3,4.58
2026-08-13 06:05:30,AGV-001,24.023,1.265,23.23,0.9785,103,8.113,9.695,0.365,0.9606,0.0019,15.115,1.249,0.1472,6629,0.0,50.41,97.0,201.049,28.6,0.9656,30.4,5.16
2026-08-13 06:05:35,AGV-001,23.884,3.556,21.93,0.9785,103,7.474,10.231,-0.794,0.9461,0.0247,10.732,1.285,0.0835,6717,0.5,45.4,92.3,199.119,33.3,0.9732,29.4,4.58
2026-08-13 06:05:40,AGV-001,25.491,5.041,25.08,0.9785,103,6.903,10.785,0.013,0.9432,0.0427,13.289,1.273,0.1434,6801,0.06821,44.07,98.8,199.827,27.7,0.9519,30.2,5.19
2026-08-13 06:05:45,AGV-001,24.214,2.757,24.14,0.9785,103,6.404,11.356,-0.11,0.9219,0.0264,12.312,1.278,0.1453,6881,0.08328,49.05,95.5,200.632,32.3,0.9627,30.1,4.85
2026-08-13 06:05:50,AGV-001,22.895,2.578,19.85,0.9785,103,5.979,11.941,0.171,0.9104,0.0347,9.643,1.236,0.1452,6961,0.29257,47.14,91.9,199.277,28.8,0.9672,30.2,5.0
2026-08-13 06:05:55,AGV-001,23.068,1.201,23.47,0.9785,103,5.628,12.538,-0.006,0.9448,0.0218,13.156,1.193,0.1925,7059,0.34794,42.05,115.1,200.283,31.0,0.9614,30.2,4.61
2026-08-13 06:06:00,AGV-001,23.328,2.529,24.33,0.9785,103,5.354,13.145,-0.727,0.9511,0.0193,13.901,1.139,0.1135,7156,0.15896,41.9,103.7,200.611,28.6,0.9863,29.5,5.04
2026-08-13 06:06:05,AGV-001,25.052,0.484,21.28,0.9785,103,5.158,13.759,-0.631,0.9243,0.0238,10.714,1.01,0.1253,7237,0.31271,46.48,104.6,200.039,30.1,0.9702,29.5,5.28
2026-08-13 06:06:10,AGV-001,24.62,1.504,24.14,0.9785,103,5.039,14.378,0.015,0.9493,0.0118,11.987,1.234,0.0716,7330,0.30341,44.47,107.1,200.275,26.8,0.9718,30.4,4.76
2026-08-13 06:06:15,AGV-001,25.287,3.213,19.83,0.9785,103,5.0,15.0,0.514,0.9511,0.0104,9.412,1.219,0.1356,7420,0.39276,44.92,106.2,200.88,30.7,0.9652,29.7,4.82
2026-08-13 06:06:20,AGV-001,23.927,4.852,27.15,0.9785,103,5.039,15.622,-1.107,0.9069,0.0327,10.112,1.256,0.1381,7522,0.0,48.22,96.7,200.974,30.1,0.9698,28.6,5.14
2026-08-13 06:06:25,AGV-001,24.64,7.087,26.92,0.9785,103,5.158,16.241,0.173,0.9317,0.0337,13.572,1.066,0.1347,7641,0.5,47.28,102.2,199.969,28.4,0.9578,30.3,5.14
2026-08-13 06:06:30,AGV-001,25.208,1.993,22.98,0.9785,103,5.354,16.855,0.595,0.9581,0.0101,11.3,1.265,0.1832,7748,0.25864,48.99,97.8,199.734,29.8,0.9683,29.5,4.27
2026-08-13 06:06:35,AGV-001,24.071,5.026,24.6,0.9785,103,5.628,17.462,-0.077,0.9577,0.0297,10.337,1.405,0.1758,7864,0.5,39.21,103.5,199.54,30.4,0.9606,30.2,5.6
2026-08-13 06:06:40,AGV-001,25.003,3.239,17.32,0.9785,103,5.979,18.059,0.275,0.9269,0.0191,12.344,1.208,0.1523,7951,0.0,45.76,102.7,200.488,28.2,0.9672,30.7,5.16
2026-08-13 06:06:45,AGV-001,23.642,2.646,20.61,0.9785,103,6.404,18.644,-0.352,0.9532,0.0234,11.216,1.194,0.1389,8039,0.12385,47.08,96.9,199.314,29.6,0.9444,30.0,5.21
2026-08-13 06:06:50,AGV-001,24.005,3.522,22.87,0.9785,103,6.903,19.215,-0.06,0.9704,0.0246,11.294,1.231,0.1808,8149,0.04002,40.42,89.4,199.874,27.0,0.9587,30.5,4.96
2026-08-13 06:06:55,AGV-001,23.983,2.966,20.83,0.9785,103,7.474,19.769,-0.81,0.9655,0.0299,13.109,1.403,0.1494,8241,0.5,43.04,101.2,200.051,37.0,0.9846,30.1,4.44
2026-08-13 06:07:00,AGV-001,22.992,3.039,25.52,0.9785,103,8.113,20.305,-1.172,0.9481,0.0208,10.257,1.098,0.1255,8354,0.07604,42.48,98.4,199.748,33.2,0.9783,30.8,5.2
2026-08-13 06:07:05,AGV-001,25.04,2.261,28.89,0.9785,103,8.82,20.819,0.471,0.9406,0.0341,10.642,1.22,0.0985,8452,0.5,45.07,84.9,200.14,30.8,0.9832,29.5,4.83
2026-08-13 06:07:10,AGV-001,23.876,0.776,20.56,0.9785,103,9.59,21.31,-0.492,0.9374,0.0231,12.231,1.12,0.1368,8540,0.04914,49.88,104.1,201.282,33.5,0.9839,30.0,5.16
2026-08-13 06:07:15,AGV-001,24.462,0.558,21.45,0.9785,103,10.421,21.777,-0.228,0.9594,0.0262,13.454,1.145,0.1726,8653,0.1315,51.07,107.7,199.939,24.1,0.9767,30.3,4.93
2026-08-13 06:07:20,AGV-001,25.032,3.853,24.26,0.9785,103,11.309,22.217,-0.693,0.9539,0.0117,13.857,1.195,0.2183,8755,0.21772,42.56,120.2,199.782,22.3,0.9655,29.9,5.07
2026-08-13 06:07:25,AGV-001,24.99,2.458,27.87,0.9785,103,12.252,22.628,-0.705,0.9626,0.0416,11.002,1.335,0.1518,8867,0.5,46.58,96.9,200.508,28.8,0.9596,30.6,4.77
2026-08-13 06:07:30,AGV-001,25.257,1.979,20.44,0.9785,103,13.244,23.009,-0.087,0.9526,0.0247,13.406,1.38,0.127,8965,0.0,46.68,95.7,200.12,25.9,0.9815,29.8,5.26
2026-08-13 06:07:35,AGV-001,24.327,2.886,24.3,0.9785,103,14.283,23.359,-0.365,0.9664,0.0271,10.824,1.245,0.1145,9050,0.0,46.16,91.1,200.72,29.3,0.9706,31.0,4.64
2026-08-13 06:07:40,AGV-001,23.932,4.066,28.42,0.9785,103,15.365,23.675,0.189,0.9519,0.0039,14.739,1.162,0.1666,9157,0.0,46.2,101.7,200.082,30.6,0.9949,31.1,5.67
2026-08-13 06:07:45,AGV-001,24.35,3.144,19.31,0.9785,103,16.484,23.958,0.226,0.9657,0.0118,10.299,1.449,0.0971,9241,0.0,45.91,101.6,199.876,32.8,0.9663,30.1,5.67
2026-08-13 06:07:50,AGV-001,22.394,1.889,20.28,0.9785,103,17.638,24.205,0.16,0.9674,0.0324,13.993,1.157,0.1665,9347,0.0,50.06,93.5,199.108,26.6,0.9897,30.3,5.49
2026-08-13 06:07:55,AGV-001,22.686,4.713,22.53,0.9785,103,18.82,24.415,0.119,0.9339,0.0229,11.015,1.143,0.1745,9443,0.0,48.31,98.6,199.19,31.2,0.9684,30.6,5.38
2026-08-13 06:08:00,AGV-001,22.838,5.242,22.28,0.9785,103,20.026,24.589,0.789,0.9138,0.0009,15.02,1.023,0.1631,9554,0.01428,41.82,84.2,199.082,30.0,0.9834,29.4,4.97
2026-08-13 06:08:05,AGV-001,23.234,3.615,25.78,0.9785,103,21.252,24.725,-0.534,0.9809,0.0304,12.887,1.34,0.1434,9668,0.0,47.39,107.4,200.19,31.0,0.987,29.3,5.35
2026-08-13 06:08:10,AGV-001,24.933,4.334,24.28,0.9785,103,22.493,24.822,-0.027,0.9551,0.0146,10.476,1.297,0.1669,9764,0.0,47.68,93.8,199.319,28.4,0.9598,30.6,4.97
2026-08-13 06:08:15,AGV-001,23.345,4.736,18.99,0.9785,103,23.744,24.88,0.566,0.9157,0.0341,11.217,1.442,0.1551,9879,0.5,45.94,99.7,200.628,34.1,0.9652,30.1,4.53
2026-08-13 06:08:20,AGV-001,23.987,4.568,25.0,0.9785,103,25.0,24.9,0.632,0.9357,0.0191,13.172,1.061,0.1267,9963,0.48801,48.39,88.6,200.015,29.7,0.9597,29.9,5.45
2026-08-13 06:08:25,AGV-001,26.028,3.794,22.13,0.9785,103,26.256,24.88,-0.711,0.9654,0.022,13.579,1.346,0.2055,10047,0.39803,45.56,95.3,199.878,35.3,0.9577,30.0,5.34
2026-08-13 06:08:30,AGV-001,24.014,3.771,26.99,0.9785,103,27.507,24.822,-0.156,0.9444,0.0318,11.894,1.207,0.1394,10166,0.0,45.6,97.8,199.578,27.6,0.9767,28.8,4.99
2026-08-13 06:08:35,AGV-001,25.344,3.653,22.0,0.9785,103,28.748,24.725,0.679,0.9398,0.011,12.067,1.281,0.1733,10268,0.0,45.36,99.9,200.311,32.2,0.968,29.9,4.63
2026-08-13 06:08:40,AGV-001,23.311,1.227,21.97,0.9785,103,29.974,24.589,0.254,0.978,0.0101,13.138,1.035,0.0774,10366,0.0,38.95,103.8,199.598,29.8,0.9705,29.6,4.82
2026-08-13 06:08:45,AGV-001,24.197,3.924,25.07,0.9785,103,31.18,24.415,0.098,0.9291,0.018,12.198,1.347,0.1883,10452,0.30197,44.76,111.5,199.507,29.0,0.9756,30.5,4.45
2026-08-13 06:08:50,AGV-001,23.291,0.839,25.65,0.9785,103,32.362,24.205,-0.109,0.934,0.0283,10.06,1.279,0.1941,10543,0.5,43.0,105.9,200.594,31.9,0.9514,30.5,5.28
2026-08-13 06:08:55,AGV-001,24.034,1.681,24.82,0.9785,103,33.516,23.958,-0.192,0.9542,0.0067,10.781,1.196,0.1509,10650,0.5,41.44,107.7,200.177,29.1,0.9829,30.3,4.52
2026-08-13 06:09:00,AGV-001,25.469,4.828,19.22,0.9785,103,34.635,23.675,0.144,0.9578,0.0033,12.353,1.265,0.1668,10762,0.5,49.3,111.6,199.883,22.0,0.9665,30.2,5.09
2026-08-13 06:09:05,AGV-001,22.345,4.133,25.06,0.9785,103,35.717,23.359,-0.126,0.9599,0.0282,13.823,1.123,0.1668,10878,0.01286,46.51,104.6,200.321,20.8,0.9753,29.3,4.75
2026-08-13 06:09:10,AGV-001,24.976,5.104,20.93,0.9785,103,36.756,23.009,-0.021,0.9682,0.014,14.424,1.142,0.1307,10974,0.33019,44.91,99.7,200.004,33.8,0.9762,30.3,4.57
2026-08-13 06:09:15,AGV-001,24.736,2.466,24.26,0.9785,103,37.748,22.628,0.039,0.954,0.0161,13.169,1.154,0.1664,11072,0.18616,43.31,108.1,200.192,33.7,0.9837,30.3,5.07
2026-08-13 06:09:20,AGV-001,23.724,1.145,19.91,0.9785,103,38.691,22.217,-0.339,0.9598,0.0014,12.431,1.015,0.1257,11158,0.23619,45.89,108.6,199.592,35.7,0.969,30.6,4.9
2026-08-13 06:09:25,AGV-001,22.688,2.512,24.82,0.9785,103,39.579,21.777,0.266,0.9448,0.0132,13.123,1.286,0.1317,11241,0.5,47.97,105.2,201.035,29.9,0.9488,31.1,5.25
2026-08-13 06:09:30,AGV-001,24.535,3.026,21.53,0.9785,103,40.41,21.31,1.457,0.9513,0.0199,11.0,1.319,0.1838,11338,0.0,42.52,88.4,199.71,26.1,0.9706,29.2,4.62
2026-08-13 06:09:35,AGV-001,23.803,2.992,20.28,0.9785,103,41.18,20.819,-0.888,0.9522,0.0293,11.77,1.13,0.1792,11441,0.22225,44.99,93.3,200.778,28.7,0.972,29.8,4.77
2026-08-13 06:09:40,AGV-001,24.73,4.574,25.52,0.9785,103,41.887,20.305,0.162,0.9543,0.0123,10.764,1.235,0.1288,11525,0.5,47.6,97.8,199.906,30.0,0.9597,29.6,4.28
2026-08-13 06:09:45,AGV-001,24.474,2.331,24.28,0.9785,103,42.526,19.769,-0.38,0.9655,0.0366,10.127,1.173,0.128,11621,0.0,39.19,106.2,200.404,27.0,0.9715,30.1,4.34
2026-08-13 06:09:50,AGV-001,26.396,3.401,22.03,0.9785,103,43.097,19.215,0.289,0.9611,0.0132,12.5,1.233,0.1306,11726,0.05192,44.83,99.8,200.367,34.9,0.9664,30.0,5.54
2026-08-13 06:09:55,AGV-001,24.156,1.39,27.45,0.9785,103,43.596,18.644,0.023,0.9509,0.0132,12.278,1.137,0.172,11838,0.09968,43.71,109.1,200.573,36.7,0.9566,29.9,5.63
2026-08-13 06:10:00,AGV-001,23.202,3.549,22.49,0.9785,103,44.021,18.059,0.381,0.9338,0.0354,13.031,1.112,0.12,11955,0.22699,44.6,110.5,199.58,31.4,0.9767,30.5,5.03
2026-08-13 06:10:05,AGV-001,24.665,2.878,23.73,0.9785,103,44.372,17.462,0.588,0.9514,0.0221,12.819,1.305,0.1607,12048,0.0,43.5,109.6,200.538,30.0,0.9644,29.4,4.75
2026-08-13 06:10:10,AGV-001,24.715,1.748,24.35,0.9785,103,44.646,16.855,0.096,0.9494,0.0145,12.364,1.194,0.1724,12143,0.5,45.41,109.6,200.923,26.1,0.9659,29.5,4.91
