timestamp,agv_id,battery_voltage_v,battery_current_a,battery_temp_c,battery_soh,battery_charge_cycles,nav_position_x_m,nav_position_y_m,nav_heading_error_deg,nav_localization_conf,nav_path_deviation_m,drive_motor_current_a,drive_speed_ms,drive_vib_rms_g,drive_encoder_count,mech_bearing_vib_g,mech_bearing_temp_c,mech_brake_resp_ms,mech_wheel_diam_mm,safety_estop_resp_ms,safety_lidar_return_rate,safety_camera_fps,safety_bumper_sens_n
2026-08-13 06:04:20,AGV-003,24.545,3.282,22.85,0.9014,231,5.354,13.145,1.345,0.9604,0.0178,12.142,1.217,0.211,5324,0.45809,43.33,100.9,199.898,21.7,0.9521,29.6,5.12
2026-08-13 06:04:25,AGV-003,24.157,4.064,24.12,0.9014,231,5.158,13.759,0.62,0.974,0.033,11.532,1.146,0.1614,5433,0.05284,43.21,95.0,199.66,28.5,0.9704,29.8,4.97
2026-08-13 06:04:30,AGV-003,23.775,3.129,25.33,0.9014,231,5.039,14.378,0.141,0.9646,0.0312,10.241,1.196,0.178,5545,0.2005,43.81,101.5,200.457,33.4,0.9823,29.9,4.94
2026-08-13 06:04:35,AGV-003,24.077,0.452,27.88,0.9014,231,5.0,15.0,-0.614,0.9485,0.0282,12.371,1.234,0.1648,5636,0.5,45.9,98.6,200.173,29.1,0.9779,29.7,5.01
2026-08-13 06:04:40,AGV-003,25.035,4.899,23.11,0.9014,231,5.039,15.622,-0.493,0.9885,0.0196,12.15,1.199,0.1549,5717,0.0,48.73,105.6,200.122,33.2,0.9816,31.1,4.74
2026-08-13 06:04:45,AGV-003,22.829,2.556,22.61,0.9014,231,5.158,16.241,0.373,0.9701,0.0323,10.511,1.286,0.1879,5798,0.16871,38.34,101.8,201.025,36.6,0.9781,29.4,5.13
2026-08-13 06:04:50,AGV-003,27.298,2.082,22.27,0.9014,231,5.354,16.855,-0.681,0.9421,0.0195,12.873,1.232,0.2072,5912,0.5,46.87,103.0,200.237,30.2,0.9618,30.6,5.02
2026-08-13 06:04:55,AGV-003,24.473,2.407,27.5,0.9014,231,5.628,17.462,-0.666,0.9936,0.0268,13.902,1.251,0.0995,6026,0.0,44.67,107.8,200.6,33.5,0.9777,29.9,5.28
2026-08-13 06:05:00,AGV-003,25.726,2.3,25.46,0.9014,231,5.979,18.059,0.004,0.9281,0.0301,11.01,1.371,0.1489,6133,0.49626,46.58,104.4,200.136,37.3,0.9709,29.7,5.48
2026-08-13 06:05:05,AGV-003,23.741,1.088,18.66,0.9014,231,6.404,18.644,0.067,0.9206,0.038,10.909,1.283,0.1487,6236,0.47694,48.56,100.0,199.823,31.2,0.9629,30.3,5.04
2026-08-13 06:05:10,AGV-003,25.146,3.121,18.55,0.9014,231,6.903,19.215,0.19,0.9416,0.0204,10.854,1.374,0.1371,6324,0.0,42.73,83.3,199.47,29.9,0.9718,29.8,4.75
2026-08-13 06:05:15,AGV-003,24.569,1.977,21.47,0.9014,231,7.474,19.769,-0.22,0.9348,0.0174,9.482,1.133,0.1794,6434,0.35618,47.83,104.1,200.121,32.7,0.9694,29.6,4.66
2026-08-13 06:05:20,AGV-003,25.49,3.879,24.25,0.9014,231,8.113,20.305,0.46,0.9427,0.034,15.007,1.041,0.1577,6534,0.06287,41.24,92.7,198.668,33.6,0.9842,30.9,5.51
2026-08-13 06:05:25,AGV-003,24.205,3.65,23.56,0.9014,231,8.82,20.819,-0.431,0.966,0.0347,11.327,1.186,0.2078,6638,0.49322,45.38,99.3,200.136,29.9,0.9649,28.9,5.47
2026-08-13 06:05:30,AGV-003,26.335,5.312,25.0,0.9014,231,9.59,21.31,0.313,0.9493,0.0156,10.712,1.177,0.183,6718,0.5,44.27,103.0,200.158,28.5,0.9644,29.9,5.27
2026-08-13 06:05:35,AGV-003,22.632,2.556,23.18,0.9014,231,10.421,21.777,0.107,0.9498,0.0099,10.31,1.346,0.1909,6818,0.48608,45.14,110.7,199.891,35.2,0.963,30.1,5.02
2026-08-13 06:05:40,AGV-003,25.602,1.668,27.31,0.9014,231,11.309,22.217,0.3,0.9512,0.0332,11.418,1.087,0.114,6925,0.35019,42.03,114.7,199.954,29.2,0.989,30.7,5.24
2026-08-13 06:05:45,AGV-003,24.591,0.669,25.67,0.9014,231,12.252,22.628,0.591,0.9038,0.0046,10.957,1.192,0.1258,7035,0.44025,46.31,92.6,199.374,33.6,0.9636,29.8,5.39
2026-08-13 06:05:50,AGV-003,23.208,6.163,23.85,0.9014,231,13.244,23.009,-0.228,0.9197,0.0041,14.157,1.241,0.1283,7120,0.0,49.76,89.5,200.693,30.8,0.983,31.3,4.81
2026-08-13 06:05:55,AGV-003,26.822,3.866,26.65,0.9014,231,14.283,23.359,-0.331,0.9423,0.0183,10.127,1.21,0.1897,7201,0.30716,42.08,102.6,199.831,35.5,0.9597,30.4,5.01
2026-08-13 06:06:00,AGV-003,26.696,1.834,19.32,0.9014,231,15.365,23.675,-0.844,0.9331,0.021,9.692,1.183,0.121,7315,0.0,45.57,101.9,199.514,27.5,0.9751,28.8,4.67
2026-08-13 06:06:05,AGV-003,21.924,5.413,23.42,0.9014,231,16.484,23.958,-1.01,0.9454,0.0094,12.828,1.236,0.1219,7407,0.5,47.57,90.4,200.272,27.4,0.9726,29.3,4.96
2026-08-13 06:06:10,AGV-003,24.662,4.907,24.01,0.9014,231,17.638,24.205,-0.088,0.9781,0.0222,11.839,1.308,0.1164,7505,0.5,44.11,99.9,200.055,32.6,0.9823,30.1,5.46
2026-08-13 06:06:15,AGV-003,25.306,0.846,25.22,0.9014,231,18.82,24.415,-0.054,0.9485,0.0227,11.666,1.354,0.2326,7610,0.5,49.08,104.8,199.821,26.6,0.9809,29.4,5.32
2026-08-13 06:06:20,AGV-003,24.984,1.743,19.14,0.9014,231,20.026,24.589,-0.543,0.9236,0.0152,12.839,1.203,0.1457,7709,0.5,43.71,90.2,199.768,30.3,0.9708,30.3,5.04
2026-08-13 06:06:25,AGV-003,26.291,2.675,22.96,0.9014,231,21.252,24.725,-0.436,0.9341,0.0403,12.205,1.118,0.1659,7826,0.18257,44.65,92.0,199.997,34.6,0.9646,29.8,4.19
2026-08-13 06:06:30,AGV-003,26.038,1.268,24.7,0.9014,231,22.493,24.822,0.762,0.9842,0.0243,11.93,1.353,0.1158,7939,0.09137,42.02,94.8,200.673,24.6,0.9862,29.4,4.8
2026-08-13 06:06:35,AGV-003,24.77,2.728,24.9,0.9014,231,23.744,24.88,0.438,0.9806,0.0313,9.892,1.092,0.1788,8034,0.17273,45.38,98.3,200.235,31.2,0.9636,29.5,5.03
2026-08-13 06:06:40,AGV-003,27.218,3.941,26.76,0.9014,231,25.0,24.9,-0.631,0.9619,0.0054,9.498,1.379,0.0968,8121,0.0,45.01,105.6,199.983,33.6,0.9473,30.4,4.94
2026-08-13 06:06:45,AGV-003,25.587,0.813,25.64,0.9014,231,26.256,24.88,-0.221,0.9188,0.0054,10.949,1.334,0.1206,8240,0.0,46.91,97.4,200.426,29.9,0.9514,29.0,5.01
2026-08-13 06:06:50,AGV-003,24.019,3.313,23.49,0.9014,231,27.507,24.822,0.203,0.9561,0.0246,10.373,1.349,0.1281,8348,0.5,43.09,100.4,200.014,27.2,0.9538,30.5,5.07
2026-08-13 06:06:55,AGV-003,23.775,4.626,25.42,0.9014,231,28.748,24.725,-0.313,0.9577,0.0385,12.404,1.269,0.1566,8458,0.0,42.95,118.0,200.201,29.2,0.976,30.5,4.84
2026-08-13 06:07:00,AGV-003,25.96,3.473,23.12,0.9014,231,29.974,24.589,-0.404,0.9505,0.0099,9.302,0.989,0.1262,8556,0.0,46.39,92.3,200.076,27.5,0.9921,29.8,5.0
2026-08-13 06:07:05,AGV-003,23.482,2.76,24.03,0.9014,231,31.18,24.415,-0.169,0.9386,0.0214,11.329,1.096,0.1957,8655,0.27761,49.19,94.8,200.295,30.2,0.9496,29.3,4.96
2026-08-13 06:07:10,AGV-003,23.948,1.871,25.73,0.9014,231,32.362,24.205,0.545,0.9427,0.0076,11.74,1.231,0.1651,8742,0.14832,46.89,105.4,199.778,29.2,0.9622,30.3,4.79
2026-08-13 06:07:15,AGV-003,24.155,4.119,23.53,0.9014,231,33.516,23.958,0.591,0.9372,0.0128,11.941,1.132,0.1293,8839,0.5,50.54,107.9,199.43,28.5,0.9709,29.8,5.55
2026-08-13 06:07:20,AGV-003,24.88,1.108,24.6,0.9014,231,34.635,23.675,-0.368,0.9271,0.0219,12.598,1.168,0.1799,8940,0.34514,46.67,103.3,200.453,31.4,0.9855,29.2,4.86
2026-08-13 06:07:25,AGV-003,24.212,3.237,26.17,0.9014,231,35.717,23.359,0.23,0.9773,0.0151,11.51,1.261,0.1382,9025,0.0,46.56,114.5,200.752,34.7,0.9621,31.0,4.32
2026-08-13 06:07:30,AGV-003,22.845,2.911,25.51,0.9014,231,36.756,23.009,-0.003,0.9676,0.0069,10.999,1.183,0.1323,9130,0.5,47.04,102.5,199.454,31.0,0.9759,29.6,5.53
2026-08-13 06:07:35,AGV-003,25.861,4.562,26.88,0.9014,231,37.748,22.628,-0.504,0.9443,0.0067,13.867,1.078,0.1769,9234,0.5,49.46,84.2,200.09,34.0,0.9675,29.3,4.75
2026-08-13 06:07:40,AGV-003,23.955,1.999,29.75,0.9014,231,38.691,22.217,-0.149,0.957,0.0011,11.52,1.289,0.0764,9347,0.0,48.71,100.8,199.776,34.7,0.9961,30.1,5.27
2026-08-13 06:07:45,AGV-003,26.905,2.127,25.49,0.9014,231,39.579,21.777,-0.632,0.9578,0.0248,14.129,1.251,0.172,9429,0.42501,41.75,95.4,200.442,28.2,0.9714,30.0,4.8
2026-08-13 06:07:50,AGV-003,24.817,1.01,22.43,0.9014,231,40.41,21.31,0.582,0.9969,0.026,11.512,1.175,0.1286,9518,0.02222,47.4,111.1,200.123,30.8,0.9736,30.7,5.17
2026-08-13 06:07:55,AGV-003,25.989,3.529,24.99,0.9014,231,41.18,20.819,0.776,0.9675,0.0259,11.976,1.271,0.1286,9615,0.01124,45.8,107.7,201.664,28.7,0.9708,29.8,4.99
2026-08-13 06:08:00,AGV-003,25.215,2.237,24.88,0.9014,231,41.887,20.305,-0.205,0.9667,0.0109,11.792,1.21,0.2087,9730,0.5,44.42,87.3,199.849,25.6,0.9659,29.8,5.3
2026-08-13 06:08:05,AGV-003,26.047,1.58,25.25,0.9014,231,42.526,19.769,-0.325,0.9508,0.0301,12.347,1.333,0.1341,9819,0.37171,39.68,110.8,200.769,31.1,0.9795,30.2,4.94
2026-08-13 06:08:10,AGV-003,25.141,1.723,27.57,0.9014,231,43.097,19.215,0.527,0.9413,0.0271,11.37,1.215,0.1787,9937,0.22939,40.38,107.5,200.817,26.8,0.9584,30.1,4.8
2026-08-13 06:08:15,AGV-003,24.733,3.679,19.23,0.9014,231,43.596,18.644,0.608,0.9777,0.0201,12.144,1.332,0.1584,10055,0.35534,43.91,97.4,200.267,31.5,0.95,30.1,5.08
2026-08-13 06:08:20,AGV-003,25.777,1.219,27.62,0.9014,231,44.021,18.059,-0.557,0.963,0.0184,14.296,1.013,0.1615,10138,0.5,40.61,99.4,200.019,25.3,0.9685,30.1,4.89
2026-08-13 06:08:25,AGV-003,27.472,1.352,28.5,0.9014,231,44.372,17.462,-0.074,0.9334,0.0135,13.573,1.246,0.1425,10232,0.02783,43.97,111.1,200.047,30.5,0.9782,30.1,4.42
2026-08-13 06:08:30,AGV-003,24.119,4.218,25.14,0.9014,231,44.646,16.855,-0.029,0.9591,0.0219,13.584,1.16,0.1409,10322,0.09893,47.14,84.2,200.005,25.3,0.9642,29.8,4.82
2026-08-13 06:08:35,AGV-003,25.414,2.624,25.2,0.9014,231,44.842,16.241,-0.385,0.9667,0.0362,9.987,1.114,0.1958,10421,0.5,43.26,103.6,200.567,32.0,0.9719,30.4,5.86
2026-08-13 06:08:40,AGV-003,24.441,4.306,23.01,0.9014,231,44.961,15.622,0.193,0.9081,0.0314,10.23,1.316,0.1779,10537,0.0,45.25,108.7,199.564,28.8,0.9578,29.8,4.45
2026-08-13 06:08:45,AGV-003,25.063,2.334,23.66,0.9014,231,45.0,15.0,-0.35,0.9316,0.0174,12.327,1.289,0.135,10632,0.5,41.79,99.3,199.92,28.5,0.9806,30.4,5.07
2026-08-13 06:08:50,AGV-003,24.498,2.871,25.48,0.9014,231,44.961,14.378,-0.27,0.9573,0.0254,13.156,0.999,0.1186,10738,0.0,45.9,105.2,199.859,33.4,0.9765,30.7,4.93
2026-08-13 06:08:55,AGV-003,21.822,3.108,25.31,0.9014,231,44.842,13.759,-0.051,0.9115,0.009,11.221,1.272,0.1325,10823,0.21763,46.52,100.8,199.137,29.0,0.9702,29.7,5.55
2026-08-13 06:09:00,AGV-003,24.203,4.954,25.54,0.9014,231,44.646,13.145,-0.745,0.9147,0.0273,10.954,1.259,0.1794,10925,0.0,40.73,93.7,200.429,30.3,0.9717,31.2,4.67
2026-08-13 06:09:05,AGV-003,25.663,4.832,25.29,0.9014,231,44.372,12.538,-1.028,0.9446,0.0117,14.091,1.128,0.1854,11019,0.0,42.74,93.5,200.531,29.4,0.9561,29.6,5.03
2026-08-13 06:09:10,AGV-003,23.516,4.603,26.0,0.9014,231,44.021,11.941,0.459,0.9598,0.0269,13.029,1.116,0.1666,11135,0.5,41.2,105.7,199.683,31.5,0.9565,29.6,5.21
2026-08-13 06:09:15,AGV-003,25.568,1.93,25.71,0.9014,231,43.596,11.356,-0.37,0.9608,0.0497,13.587,1.041,0.1015,11246,0.5,46.53,94.9,200.515,33.1,0.9688,30.3,4.95
2026-08-13 06:09:20,AGV-003,24.67,1.393,20.96,0.9014,231,43.097,10.785,1.067,0.9816,0.0143,11.338,1.166,0.1726,11334,0.5,45.49,87.8,199.208,32.5,0.9751,30.2,4.77
2026-08-13 06:09:25,AGV-003,24.214,4.014,25.83,0.9014,231,42.526,10.231,0.986,0.9516,0.0492,11.22,1.182,0.1891,11438,0.0,44.85,101.0,200.012,28.6,0.9756,30.0,4.99
2026-08-13 06:09:30,AGV-003,25.549,4.938,28.52,0.9014,231,41.887,9.695,-0.253,0.9425,0.0249,13.423,1.28,0.1552,11531,0.0,44.62,95.9,199.937,33.6,0.9664,30.4,4.91
2026-08-13 06:09:35,AGV-003,25.276,4.617,23.58,0.9014,231,41.18,9.181,1.17,0.9239,0.0125,11.606,1.227,0.2094,11628,0.46148,45.97,90.4,200.044,27.3,0.9775,30.1,4.91
2026-08-13 06:09:40,AGV-003,24.959,2.893,27.58,0.9014,231,40.41,8.69,0.469,0.9423,0.012,11.084,1.094,0.1104,11726,0.5,46.03,100.6,200.041,27.8,0.9842,31.0,5.28
2026-08-13 06:09:45,AGV-003,25.683,3.965,21.24,0.9014,231,39.579,8.223,-0.323,0.9642,0.0436,10.63,1.224,0.1705,11838,0.0,43.51,106.1,199.961,29.6,0.9691,30.0,5.12
2026-08-13 06:09:50,AGV-003,24.694,3.991,23.57,0.9014,231,38.691,7.783,-1.291,0.9651,0.0249,11.233,1.175,0.1194,11929,0.07891,43.09,100.2,199.806,33.1,0.9731,29.6,5.17
2026-08-13 06:09:55,AGV-003,22.446,3.097,21.96,0.9014,231,37.748,7.372,0.344,0.9553,0.0143,13.313,1.107,0.1818,12009,0.0,44.82,91.5,199.946,26.5,0.9679,29.7,5.1
2026-08-13 06:10:00,AGV-003,23.987,3.162,27.26,0.9014,231,36.756,6.991,0.016,0.9609,0.018,9.736,1.041,0.1684,12096,0.5,44.43,103.9,200.682,32.7,0.9687,30.2,5.29
2026-08-13 06:10:05,AGV-003,22.251,3.02,27.95,0.9014,231,35.717,6.641,0.216,0.9755,0.0243,12.944,1.262,0.204,12209,0.1222,51.18,108.3,199.711,29.8,0.9717,30.2,5.39
2026-08-13 06:10:10,AGV-003,25.247,1.691,23.38,0.9014,231,34.635,6.325,-0.114,0.9515,0.0199,10.938,1.245,0.165,12300,0.333,43.85,117.7,201.128,28.7,0.987,30.1,4.91
